"Arriaga" "Assis_1" "Assis_2" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Pessoa_6" "Reis"
"dividida" 0 0 0 0 0 0 0 0.00855431993156544 0 0 0 0 0 0 0 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0.00986096045754857 0
"divindade" 0.0147830586148274 0 0.00408797318289592 0 0 0 0 0.00855431993156544 0.00974468914441629 0.0036613942589338 0 0 0 0.00749512816669165 0 0 0 0 0 0 0
"dobre" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0 0 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0 0
"doentes" 0 0 0 0.0108307159103217 0 0.0139869920973495 0 0 0 0.0036613942589338 0.00546567555749891 0.0128402670775552 0 0 0 0 0 0 0 0 0
"dolorosas" 0 0 0 0 0 0.0209804881460242 0 0 0 0.0073227885178676 0.00546567555749891 0 0 0.00749512816669165 0 0 0 0 0 0 0
"dom" 0 0.00540160967968455 0.00408797318289592 0 0 0 0.0181257930034439 0 0.00974468914441629 0 0 0 0 0 0 0 0 0 0 0 0.00722047727354778
"dorida" 0 0 0 0 0 0 0.00906289650172195 0 0 0.0073227885178676 0.0218627022299956 0 0 0 0 0 0 0 0 0 0
"dormente" 0 0 0 0 0 0.00699349604867473 0.00906289650172195 0 0.0194893782888326 0 0 0 0 0 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0
"dorso" 0 0.00540160967968455 0.0245278390973755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"écos" 0 0.0270080483984227 0.00817594636579184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"emprega" 0 0 0 0 0 0 0 0 0 0.0036613942589338 0 0 0 0 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0.0108307159103217
"enamorada" 0.0073915293074137 0.0162048290390536 0.00408797318289592 0 0 0 0 0 0 0 0 0 0 0.0149902563333833 0 0 0 0 0 0 0
"encontrá" 0 0 0 0.0108307159103217 0 0 0 0 0 0 0 0 0 0 0 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0.00986096045754857 0
"encontrou" 0 0 0 0 0 0.00699349604867473 0.00906289650172195 0.00855431993156544 0.00974468914441629 0.0036613942589338 0 0.0128402670775552 0 0 0 0 0 0 0 0 0
"enrolada" 0 0 0 0.0108307159103217 0 0 0 0 0 0 0 0 0 0 0 0.00387514289589429 0.00787262099234388 0 0 0 0
"entremos" 0 0 0 0 0 0 0 0 0.00974468914441629 0 0 0 0 0 0 0 0 0 0 0 0.0216614318206433
"entusiasmo" 0 0 0 0 0.00960891707504564 0 0 0 0 0 0 0 0 0 0 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0.00986096045754857 0
"envolvendo" 0.0073915293074137 0 0 0 0.00960891707504564 0.00699349604867473 0.00906289650172195 0 0 0 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0
"erga" 0 0 0 0 0 0 0.00906289650172195 0 0 0.018306971294669 0 0 0.00549178977428744 0 0 0 0 0 0 0 0
"erguidas" 0 0 0 0 0 0.00699349604867473 0 0 0 0.0109841827768014 0 0.00642013353877761 0.00549178977428744 0.00749512816669165 0 0 0 0 0 0 0
"escala" 0.0073915293074137 0 0.0163518927315837 0 0 0 0.00906289650172195 0 0.00974468914441629 0 0 0 0 0 0 0 0 0 0 0 0
"escolha" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0 0 0 0.00387514289589429 0.00393631049617194 0 0.0197491853461045 0 0
"escolta" 0 0 0 0 0 0 0.00906289650172195 0 0 0 0 0 0 0 0 0.00387514289589429 0.00393631049617194 0.00989315393747527 0.00987459267305224 0 0
"escrúpulo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0.0144409545470956
"escutava" 0 0.00540160967968455 0.0163518927315837 0 0.00960891707504564 0 0.00906289650172195 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"espectros" 0.0147830586148274 0 0 0 0 0 0.00906289650172195 0 0 0.0036613942589338 0.00546567555749891 0 0 0.0149902563333833 0 0 0 0 0 0 0
"esperam" 0 0 0 0.0108307159103217 0.00960891707504564 0 0 0 0 0 0 0.00642013353877761 0 0.00749512816669165 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0
"espessa" 0 0 0.00408797318289592 0.0108307159103217 0 0 0 0 0.00974468914441629 0.0036613942589338 0 0 0 0 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0
"esquecemos" 0 0 0 0.0108307159103217 0 0 0 0 0 0 0 0 0 0 0.019712201852947 0.00387514289589429 0.00393631049617194 0 0 0 0
"esquerda" 0 0.00540160967968455 0.00408797318289592 0 0.0192178341500913 0 0 0 0 0 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0
"estalagem" 0 0 0 0 0.00960891707504564 0 0 0 0 0.0036613942589338 0.0109313511149978 0 0 0 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0
"estatuas" 0 0.00540160967968455 0 0 0 0 0 0 0 0.0109841827768014 0.0163970266724967 0 0 0 0 0 0 0 0 0 0
"estiver" 0 0 0 0 0.00960891707504564 0 0 0 0 0 0 0 0 0 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0 0
"estivesse" 0.0073915293074137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00387514289589429 0.00393631049617194 0.0197863078749505 0 0 0
"estuda" 0 0.00540160967968455 0 0.0108307159103217 0 0 0 0 0 0.0036613942589338 0.00546567555749891 0 0 0 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0
"estudante" 0 0 0 0 0 0 0 0 0.00974468914441629 0 0.00546567555749891 0.00642013353877761 0.0219671590971498 0 0 0 0 0 0 0 0
"estudar" 0 0 0 0 0 0 0 0 0 0 0 0 0.00549178977428744 0 0.019712201852947 0.00387514289589429 0.00393631049617194 0 0 0 0
"êtes" 0 0 0 0 0 0 0.00906289650172195 0 0 0 0 0 0 0 0.019712201852947 0.00387514289589429 0.00393631049617194 0 0 0 0
"exercito" 0 0 0 0 0 0 0 0.0171086398631309 0.00974468914441629 0 0 0.0192604006163328 0.00549178977428744 0 0 0 0 0 0 0 0
"extingue" 0 0.0108032193593691 0.0122639195486878 0 0 0 0.0181257930034439 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"extraordinario" 0 0 0 0 0 0 0 0.0171086398631309 0.0194893782888326 0.0073227885178676 0 0 0 0.00749512816669165 0 0 0 0 0 0 0
"facadas" 0 0 0 0 0 0 0 0 0 0.0073227885178676 0.0218627022299956 0.00642013353877761 0 0 0 0 0 0 0 0 0
"falsos" 0 0 0 0 0.00960891707504564 0 0 0 0 0.0036613942589338 0 0 0 0 0 0.00387514289589429 0.00196815524808597 0 0 0 0.00722047727354778
"fantástico" 0 0 0 0 0.0288267512251369 0.00699349604867473 0 0 0 0 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0
"farda" 0 0 0 0 0 0 0 0 0.00974468914441629 0.0036613942589338 0 0 0.0109835795485749 0 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0
"farrapo" 0 0 0 0 0 0 0.00906289650172195 0 0 0.0109841827768014 0 0 0 0 0 0.00387514289589429 0.00196815524808597 0 0 0 0
"farta" 0.0073915293074137 0 0.00817594636579184 0 0 0 0 0 0 0 0 0.00642013353877761 0 0 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0
"fazenda" 0 0 0.0163518927315837 0.0216614318206433 0.00960891707504564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fecharam" 0 0 0 0 0 0 0 0 0 0 0.00546567555749891 0 0 0 0 0.00581271434384143 0.00393631049617194 0 0.00987459267305224 0 0
"feias" 0 0.00540160967968455 0.00408797318289592 0.0108307159103217 0 0 0 0 0 0 0 0.00642013353877761 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0
"ferido" 0.0073915293074137 0.00540160967968455 0.00408797318289592 0 0 0 0 0 0 0.0036613942589338 0.0109313511149978 0 0 0.00749512816669165 0 0 0 0 0 0 0
"festins" 0 0 0.00408797318289592 0 0 0 0 0.0171086398631309 0.00974468914441629 0.0109841827768014 0 0 0 0 0 0 0 0 0 0 0
"ficas" 0 0 0 0 0.00960891707504564 0 0 0 0 0.0036613942589338 0 0 0.00549178977428744 0 0 0 0 0 0 0 0.0144409545470956
"ficava" 0 0 0.00817594636579184 0 0 0 0 0 0 0 0.00546567555749891 0 0.0164753693228623 0.00749512816669165 0 0 0 0 0 0 0
"fizera" 0.0073915293074137 0.0108032193593691 0 0 0 0.00699349604867473 0 0 0 0.0073227885178676 0 0 0.00549178977428744 0 0 0 0 0 0 0 0
"flameja" 0 0 0 0 0 0.0139869920973495 0 0.00855431993156544 0.0194893782888326 0.0036613942589338 0.00546567555749891 0 0 0 0 0 0 0 0 0 0
"fórma" 0.0073915293074137 0.0108032193593691 0.00817594636579184 0 0 0 0.00906289650172195 0 0 0.0036613942589338 0 0 0 0 0 0 0 0 0 0 0
"formosura" 0.0073915293074137 0.00540160967968455 0.00408797318289592 0 0 0 0.00906289650172195 0.00855431993156544 0 0 0 0 0 0.0149902563333833 0 0 0 0 0 0 0
"fosses" 0 0 0 0 0 0 0 0 0 0 0.0163970266724967 0 0.00549178977428744 0 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0
"frade" 0 0 0 0 0 0 0 0.00855431993156544 0.0194893782888326 0.0073227885178676 0 0.0128402670775552 0 0 0 0 0 0 0 0 0
"frades" 0 0 0 0 0 0 0 0 0 0.0036613942589338 0.00546567555749891 0.032100667693888 0 0 0 0 0 0 0 0 0
"fragmentos" 0 0 0 0.0108307159103217 0.0288267512251369 0 0 0 0 0 0 0 0 0 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0
"freiras" 0 0 0 0 0.00960891707504564 0 0 0 0 0 0 0.032100667693888 0.00549178977428744 0 0 0 0 0 0 0 0
"frouxa" 0.0073915293074137 0.00540160967968455 0.0122639195486878 0 0 0 0 0 0.0194893782888326 0 0 0 0 0 0 0 0 0 0 0 0
"fugitivas" 0.0073915293074137 0.0108032193593691 0.00817594636579184 0 0 0 0.00906289650172195 0 0 0 0.00546567555749891 0 0 0 0 0 0 0 0 0 0
"fulgidos" 0.0369576465370685 0.00540160967968455 0 0 0 0 0 0 0.00974468914441629 0 0 0 0 0 0 0 0 0 0 0 0
"fundir" 0 0.0108032193593691 0 0 0 0 0.00906289650172195 0.00855431993156544 0 0.0036613942589338 0.00546567555749891 0 0 0.00749512816669165 0 0 0 0 0 0 0
"fundos" 0 0.00540160967968455 0 0 0 0 0 0.0171086398631309 0 0.0073227885178676 0 0 0 0.0149902563333833 0 0 0 0 0 0 0
"funesto" 0 0.00540160967968455 0.00408797318289592 0 0 0 0 0 0 0.0146455770357352 0 0.00642013353877761 0 0 0 0 0 0 0 0 0
"furor" 0 0 0.00817594636579184 0.0108307159103217 0 0.00699349604867473 0 0.00855431993156544 0 0 0 0 0 0.0149902563333833 0 0 0 0 0 0 0
"gados" 0 0 0 0 0 0 0 0.00855431993156544 0 0 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0.0108307159103217
"galeras" 0 0 0 0 0 0 0.00906289650172195 0 0 0 0 0.0192604006163328 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0
"gama" 0 0.00540160967968455 0.00817594636579184 0 0 0 0 0 0 0 0 0.0192604006163328 0.00549178977428744 0 0 0 0 0 0 0 0
"garra" 0.0073915293074137 0 0 0.0108307159103217 0 0.00699349604867473 0 0.00855431993156544 0 0 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0
"gasta" 0 0.0108032193593691 0 0 0 0 0 0 0.00974468914441629 0 0 0 0 0.00749512816669165 0 0 0 0 0 0 0.0108307159103217
"geito" 0 0.00540160967968455 0 0 0 0 0 0 0.0292340674332489 0 0 0.0192604006163328 0 0 0 0 0 0 0 0 0
"gelada" 0 0.00540160967968455 0 0 0.00960891707504564 0 0 0.00855431993156544 0 0.0109841827768014 0 0 0 0.00749512816669165 0 0 0 0 0 0 0
"gélido" 0 0 0 0 0 0 0 0 0 0.0073227885178676 0 0 0 0.0374756408334583 0 0 0 0 0 0 0
"gelos" 0 0 0 0 0 0 0 0 0 0.0109841827768014 0.0109313511149978 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0 0
"gelou" 0 0 0.00408797318289592 0.0108307159103217 0 0.00699349604867473 0 0 0 0.0036613942589338 0.00546567555749891 0.00642013353877761 0.00549178977428744 0 0 0 0 0 0 0 0
"gladio" 0 0 0 0 0 0 0 0 0.0292340674332489 0.0146455770357352 0 0 0 0 0 0 0 0 0 0 0
"gomo" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0 0 0 0.00387514289589429 0.00393631049617194 0.00989315393747527 0.00987459267305224 0 0
"granito" 0 0 0 0 0 0.0139869920973495 0 0.00855431993156544 0.00974468914441629 0.0036613942589338 0 0.00642013353877761 0 0.00749512816669165 0 0 0 0 0 0 0
"guardam" 0 0 0.00408797318289592 0 0 0 0 0.00855431993156544 0 0 0 0 0 0 0 0 0 0 0 0 0.0180511931838695
"heroico" 0 0 0 0 0 0 0 0.00855431993156544 0.0292340674332489 0.0073227885178676 0 0 0 0.00749512816669165 0 0 0 0 0 0 0
"hespanha" 0 0 0 0 0 0 0 0.00855431993156544 0 0 0.00546567555749891 0.0128402670775552 0.0164753693228623 0 0 0 0 0 0 0 0
"honrado" 0 0.0108032193593691 0.00817594636579184 0 0 0 0 0 0 0.0109841827768014 0 0 0 0 0 0 0 0 0 0 0
"horrendo" 0.0147830586148274 0 0 0 0 0 0 0 0 0.018306971294669 0 0 0 0 0 0 0 0 0 0 0
"hospital" 0 0 0 0.0108307159103217 0 0 0 0 0.00974468914441629 0.0109841827768014 0 0 0.0109835795485749 0 0 0 0 0 0 0 0
"houvera" 0 0.0162048290390536 0.0122639195486878 0 0 0 0 0 0 0 0 0.00642013353877761 0 0 0 0 0 0 0 0 0
"humildes" 0 0 0.00408797318289592 0 0.00960891707504564 0.00699349604867473 0 0 0 0.0073227885178676 0.00546567555749891 0 0 0.00749512816669165 0 0 0 0 0 0 0
"idea" 0 0 0 0 0 0 0 0 0 0.0219683655536028 0.00546567555749891 0 0 0 0 0 0 0 0 0 0
"idéa" 0.0073915293074137 0.0162048290390536 0 0 0 0 0 0 0 0.0036613942589338 0.0109313511149978 0 0 0 0 0 0 0 0 0 0
"idilio" 0 0 0 0 0 0 0 0 0.00974468914441629 0 0 0 0 0.0449707690001499 0 0 0 0 0 0 0
"ignaro" 0 0 0 0.0108307159103217 0 0 0 0.00855431993156544 0 0 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0.00722047727354778
"illumina" 0 0 0 0 0 0 0.0453144825086098 0.00855431993156544 0.00974468914441629 0 0 0 0 0 0 0 0 0 0 0 0
"imperceptível" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.019712201852947 0.00581271434384143 0.00393631049617194 0 0 0 0
"imperfeição" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00749512816669165 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0 0
"impossivel" 0 0.0162048290390536 0.00408797318289592 0 0 0 0 0.0171086398631309 0 0 0 0 0.00549178977428744 0 0 0 0 0 0 0 0
"imposta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0252716704574172
"impressão" 0 0.00540160967968455 0 0 0 0 0.00906289650172195 0.00855431993156544 0 0 0 0 0 0.00749512816669165 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0
"incenso" 0 0 0.00408797318289592 0 0.00960891707504564 0 0 0 0 0.0073227885178676 0 0 0.0109835795485749 0.00749512816669165 0 0 0 0 0 0 0
"indefinido" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00749512816669165 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0 0
"indiferentes" 0 0 0 0.0108307159103217 0 0 0 0 0 0 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0.0108307159103217
"infecundo" 0 0 0 0 0 0 0 0 0 0.0036613942589338 0 0 0 0 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0.0108307159103217
"ingenuo" 0 0.00540160967968455 0.00408797318289592 0 0 0 0 0.0256629597946963 0.00974468914441629 0 0 0.00642013353877761 0 0 0 0 0 0 0 0 0
"inglaterra" 0 0 0 0 0.00960891707504564 0 0.00906289650172195 0 0.00974468914441629 0 0.00546567555749891 0.0192604006163328 0 0 0 0 0 0 0 0 0
"innocentes" 0.0221745879222411 0 0 0 0 0 0 0 0.0194893782888326 0.0036613942589338 0.00546567555749891 0 0 0 0 0 0 0 0 0 0
"insecto" 0.0147830586148274 0 0.00408797318289592 0 0 0 0.00906289650172195 0 0.0194893782888326 0.0036613942589338 0 0 0 0 0 0 0 0 0 0 0
"insectos" 0.0221745879222411 0 0 0 0 0 0.0181257930034439 0 0.00974468914441629 0.0036613942589338 0 0 0 0 0 0 0 0 0 0 0
"instincto" 0.0221745879222411 0 0.00817594636579184 0 0 0 0.00906289650172195 0 0 0 0 0.00642013353877761 0 0 0 0 0 0 0 0 0
"interessa" 0 0 0 0 0.00960891707504564 0 0 0 0 0 0 0 0 0 0.019712201852947 0.00387514289589429 0.00393631049617194 0 0 0 0
"intuição" 0 0 0 0 0 0 0 0 0 0.0036613942589338 0 0 0 0 0.00985610092647349 0.00581271434384143 0.00393631049617194 0 0 0 0
"irreais" 0 0 0 0 0 0.0139869920973495 0 0 0 0 0 0 0 0 0 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0 0
"italia" 0 0 0.00817594636579184 0 0 0 0 0.00855431993156544 0.00974468914441629 0 0.0109313511149978 0 0.00549178977428744 0 0 0 0 0 0 0 0
"janeiro" 0 0 0 0 0 0 0 0 0 0 0 0.0256805341551104 0.0164753693228623 0 0 0 0 0 0 0 0
"jaula" 0 0 0 0 0.00960891707504564 0 0.00906289650172195 0.0171086398631309 0.00974468914441629 0 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0 0
"jogavam" 0 0 0 0 0 0 0 0 0 0.0036613942589338 0 0 0 0 0 0 0 0 0 0 0.0216614318206433
"jove" 0 0 0 0 0 0 0 0 0 0.0073227885178676 0 0 0 0 0 0 0 0 0 0 0.0180511931838695
"judea" 0 0 0 0 0 0 0 0 0 0.0146455770357352 0.0163970266724967 0 0 0 0 0 0 0 0 0 0
"judeus" 0 0 0 0.0108307159103217 0 0 0 0 0 0.0073227885178676 0.00546567555749891 0.0128402670775552 0.00549178977428744 0 0 0 0 0 0 0 0
"julgar" 0 0 0 0 0 0 0 0 0 0.0036613942589338 0 0 0 0 0 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0.00986096045754857 0
"julgas" 0 0 0 0 0 0.0139869920973495 0 0 0 0.0073227885178676 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0
"justa" 0.0073915293074137 0.00540160967968455 0 0 0.0288267512251369 0 0 0 0 0.0036613942589338 0 0.00642013353877761 0 0 0 0 0 0 0 0 0
"juvenis" 0 0.0108032193593691 0 0 0 0 0.0271886895051659 0.00855431993156544 0 0.0036613942589338 0 0 0 0 0 0 0 0 0 0 0
"lã" 0.0073915293074137 0 0 0.0108307159103217 0.00960891707504564 0 0.00906289650172195 0.0171086398631309 0 0 0 0 0.00549178977428744 0 0 0 0 0 0 0 0
"lagrymas" 0 0 0 0 0 0 0 0 0 0 0 0.00642013353877761 0.0329507386457246 0 0 0 0 0 0 0 0
"lanchas" 0 0 0 0 0 0 0 0 0 0 0 0 0.0384425284200121 0 0 0 0 0 0 0 0
"lastimas" 0 0 0.00408797318289592 0 0 0 0 0 0 0.0146455770357352 0.0109313511149978 0 0 0 0 0 0 0 0 0 0
"lavadeira" 0 0 0 0 0 0 0 0 0 0 0 0 0.00549178977428744 0 0 0.00387514289589429 0.00393631049617194 0 0 0.0197219209150971 0
"leça" 0 0 0 0 0 0 0 0 0 0 0 0.00642013353877761 0.0329507386457246 0 0 0 0 0 0 0 0
"leitor" 0 0.0162048290390536 0.00408797318289592 0 0 0 0 0 0.0194893782888326 0 0.00546567555749891 0 0 0 0 0 0 0 0 0 0
"leitura" 0 0 0 0 0 0 0 0 0 0 0.00546567555749891 0 0.00549178977428744 0 0 0.00387514289589429 0.00196815524808597 0 0 0 0.00722047727354778
"leu" 0 0.0108032193593691 0 0 0 0 0 0 0 0.0109841827768014 0 0.0128402670775552 0 0 0 0 0 0 0 0 0
"leval" 0 0 0.0122639195486878 0 0 0 0 0.0171086398631309 0 0.0036613942589338 0 0 0.00549178977428744 0 0 0 0 0 0 0 0
"liça" 0.0073915293074137 0.00540160967968455 0 0 0 0 0 0 0 0.0109841827768014 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0 0
"lira" 0 0 0 0 0 0.00699349604867473 0 0 0 0 0 0 0 0.00749512816669165 0 0.00387514289589429 0.00393631049617194 0 0 0.00986096045754857 0
"lívida" 0 0 0 0 0 0 0.00906289650172195 0 0 0 0 0 0 0 0.00985610092647349 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0 0
"londres" 0 0.00540160967968455 0 0.0108307159103217 0.00960891707504564 0 0 0.0171086398631309 0 0 0.00546567555749891 0 0.00549178977428744 0 0 0 0 0 0 0 0
"lourdes" 0 0 0 0 0 0 0 0.0171086398631309 0.0487234457220815 0 0 0 0 0 0 0 0 0 0 0 0
"lúgubre" 0 0 0 0 0 0.00699349604867473 0 0 0 0 0 0 0 0.0299805126667666 0 0.00193757144794714 0.00196815524808597 0 0 0 0
"luminosas" 0.0073915293074137 0.0108032193593691 0 0 0 0.00699349604867473 0 0 0 0 0.0109313511149978 0 0 0.00749512816669165 0 0 0 0 0 0 0
"lupanar" 0 0 0 0 0 0 0 0.0171086398631309 0.00974468914441629 0.0109841827768014 0.00546567555749891 0 0 0 0 0 0 0 0 0 0
"lutas" 0 0.00540160967968455 0.0122639195486878 0 0 0 0 0 0 0.0073227885178676 0 0 0.00549178977428744 0 0 0 0 0 0 0 0
"macia" 0 0 0.00817594636579184 0.0108307159103217 0.00960891707504564 0 0 0 0 0 0.0163970266724967 0 0 0 0 0 0 0 0 0 0
"mancebo" 0 0.00540160967968455 0.0245278390973755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mandam" 0 0 0 0 0 0 0 0.0171086398631309 0.00974468914441629 0 0 0 0.0219671590971498 0 0 0 0 0 0 0 0
"maneiras" 0 0 0 0 0 0 0 0.00855431993156544 0 0 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0.0108307159103217
"mármore" 0 0 0 0 0.00960891707504564 0.0139869920973495 0.0181257930034439 0 0 0 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0 0
"marmorea" 0 0 0 0 0 0 0 0 0.0194893782888326 0.0146455770357352 0 0 0 0.00749512816669165 0 0 0 0 0 0 0
"materno" 0.0073915293074137 0.0108032193593691 0.00817594636579184 0 0 0 0 0.00855431993156544 0 0 0 0 0 0.00749512816669165 0 0 0 0 0 0 0
"mede" 0.0147830586148274 0 0 0 0 0 0.00906289650172195 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0144409545470956
"melros" 0 0 0 0 0 0 0 0 0.0682128240109141 0 0 0 0 0 0 0 0 0 0 0 0
"membros" 0 0.00540160967968455 0.0245278390973755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mentes" 0 0 0 0 0 0.00699349604867473 0 0 0 0.0219683655536028 0 0 0 0 0 0 0 0 0 0 0
"mexe" 0 0 0 0 0 0 0 0.00855431993156544 0 0 0 0 0.00549178977428744 0 0 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0 0
"milho" 0 0 0 0 0.0192178341500913 0.00699349604867473 0 0 0.0389787565776652 0 0 0 0 0 0 0 0 0 0 0 0
"militar" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0 0 0 0.00387514289589429 0.00393631049617194 0.0197863078749505 0 0 0
"mimo" 0 0 0.00408797318289592 0 0 0 0 0 0.0194893782888326 0 0.00546567555749891 0.0128402670775552 0.00549178977428744 0 0 0 0 0 0 0 0
"minta" 0 0 0 0.0108307159103217 0 0 0 0 0 0 0 0 0 0 0 0.00387514289589429 0.00393631049617194 0 0.0197491853461045 0 0
"misterio" 0 0 0 0 0 0 0 0 0.00974468914441629 0 0 0 0 0.0449707690001499 0 0 0 0 0 0 0
"modesta" 0 0 0.00408797318289592 0.0108307159103217 0 0 0.00906289650172195 0 0 0 0.00546567555749891 0.0128402670775552 0.00549178977428744 0 0 0 0 0 0 0 0
"moles" 0.0147830586148274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180511931838695
"monstros" 0 0 0 0 0 0.00699349604867473 0 0.0256629597946963 0 0 0.00546567555749891 0.00642013353877761 0.00549178977428744 0 0 0 0 0 0 0 0
"morrerei" 0 0 0.00408797318289592 0.0216614318206433 0 0.00699349604867473 0 0 0 0 0.0163970266724967 0 0 0 0 0 0 0 0 0 0
"mortes" 0 0 0 0.0108307159103217 0 0 0 0 0 0 0.0163970266724967 0.00642013353877761 0.00549178977428744 0.00749512816669165 0 0 0 0 0 0 0
"namorados" 0 0.0162048290390536 0.0122639195486878 0 0 0 0 0 0 0 0.00546567555749891 0 0 0 0 0 0 0 0 0 0
"naquelas" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0 0 0.00985610092647349 0.00581271434384143 0.00393631049617194 0 0 0 0
"navegar" 0 0 0 0 0 0 0 0 0 0 0.00546567555749891 0 0 0 0 0.00387514289589429 0.00393631049617194 0 0 0.0197219209150971 0
"nervos" 0 0 0 0.0108307159103217 0 0.0139869920973495 0 0 0 0 0.0109313511149978 0 0.0109835795485749 0 0 0 0 0 0 0 0
"nervosas" 0 0 0 0 0 0 0 0 0.0194893782888326 0 0.0273283777874945 0 0 0 0 0 0 0 0 0 0
"nordeste" 0.0073915293074137 0 0 0.0108307159103217 0 0 0 0 0 0.0036613942589338 0.0109313511149978 0 0 0.0149902563333833 0 0 0 0 0 0 0
"nostalgia" 0 0 0 0 0 0.00699349604867473 0 0 0 0 0 0 0 0 0.00985610092647349 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0 0
"nume" 0 0.0270080483984227 0.00817594636579184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nutre" 0.0073915293074137 0.00540160967968455 0.00408797318289592 0 0 0 0 0.00855431993156544 0.00974468914441629 0.0036613942589338 0.00546567555749891 0 0 0 0 0 0 0 0 0 0
"óbolo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0252716704574172
"olhavam" 0 0 0 0 0 0 0.0271886895051659 0 0 0.0036613942589338 0 0.00642013353877761 0.00549178977428744 0.00749512816669165 0 0 0 0 0 0 0
"oliveiras" 0 0 0 0 0 0 0 0 0 0.0036613942589338 0.0109313511149978 0.00642013353877761 0.0164753693228623 0 0 0 0 0 0 0 0
